,stateProvince,normTitleCategory,estimatedSalary,Job Category Frequency,Index,estimatedSalary/Index
1325,MS,customer,30376.923076923078,78,85.1000000000031,356.95561782517
1326,MS,driver,49784.42028985507,276,85.1000000000031,585.010814216842
1327,MS,education,41978.57142857143,28,85.1000000000031,493.285210676497
1328,MS,engchem,47300.0,1,85.1000000000031,555.8166862514486
1329,MS,engcivil,32800.0,2,85.1000000000031,385.42890716802356
1330,MS,engelectric,58580.0,5,85.1000000000031,688.3666274970371
1331,MS,engid,72136.36363636363,11,85.1000000000031,847.6658476658167
1332,MS,engmech,91800.0,1,85.1000000000031,1078.730904817822
1333,MS,finance,53700.0,5,85.1000000000031,631.0223266744775
1334,MS,food,25775.342465753423,146,85.1000000000031,302.88299019685644
1335,MS,hospitality,33550.0,2,85.1000000000031,394.24206815509723
1336,MS,hr,44607.142857142855,14,85.1000000000031,524.1732415645267
1337,MS,install,36225.71428571428,105,85.1000000000031,425.6840691623145
1338,MS,insurance,53640.0,5,85.1000000000031,630.3172737955117
1339,MS,legal,59800.0,3,85.1000000000031,702.702702702677
1340,MS,management,41413.71428571428,175,85.1000000000031,486.64764143023234
1341,MS,manufacturing,30625.925925925927,27,85.1000000000031,359.8816207511728
1342,MS,marketing,47187.5,8,85.1000000000031,554.4947121033875
1343,MS,math,58800.0,2,85.1000000000031,690.9518213865788
1344,MS,meddental,25100.0,1,85.1000000000031,294.9471210340668
1345,MS,meddr,147261.01694915254,59,85.1000000000031,1730.4467326574286
1346,MS,media,46250.0,2,85.1000000000031,543.4782608695454
1347,MS,medinfo,32900.0,7,85.1000000000031,386.60399529963337
1348,MS,mednurse,55828.93081761006,159,85.1000000000031,656.0391400423974
1349,MS,medtech,43103.92156862745,51,85.1000000000031,506.50906661134985
1350,MS,military,39020.0,5,85.1000000000031,458.5193889541548
1351,MS,personal,22466.666666666668,6,85.1000000000031,264.00313356834135
1352,MS,pharmacy,27342.85714285714,14,85.1000000000031,321.30266912874436
1353,MS,project,54380.0,5,85.1000000000031,639.0129259694244
1354,MS,protective,29026.666666666668,15,85.1000000000031,341.088915001946
1355,MS,realestate,45683.333333333336,6,85.1000000000031,536.8194281237564
1356,MS,retail,28070.37037037037,162,85.1000000000031,329.85159072114385
1357,MS,sales,45007.24637681159,69,85.1000000000031,528.8748105383073
1358,MS,sanitation,21247.36842105263,38,85.1000000000031,249.67530459520393
1359,MS,science,37290.90909090909,11,85.1000000000031,438.20104689668307
1360,MS,service,37146.666666666664,45,85.1000000000031,436.50607128866403
1361,MS,socialscience,77250.0,2,85.1000000000031,907.755581668592
1362,MS,sports,24080.0,5,85.1000000000031,282.96122209164656
1363,MS,techhelp,61605.26315789474,19,85.1000000000031,723.9161358154229
1364,MS,techinfo,74283.33333333333,12,85.1000000000031,872.8946337641671
1365,MS,techsoftware,75888.88888888889,18,85.1000000000031,891.7613265439027
1366,MS,therapy,67466.03773584905,53,85.1000000000031,792.78540230137
1367,MS,transport,29690.0,10,85.1000000000031,348.8836662749579
1368,MS,uncategorized,30326.666666666668,60,85.1000000000031,356.3650607128738
1369,MS,veterinary,24175.0,4,85.1000000000031,284.0775558166759
1370,MS,warehouse,25631.48148148148,54,85.1000000000031,301.1924968446598
1371,MT,accounting,47640.0,10,100.39999999999891,474.50199203187765
1372,MT,admin,30651.85185185185,27,100.39999999999891,305.29732920171494
1373,MT,agriculture,65550.0,2,100.39999999999891,652.8884462151465
1374,MT,arch,46300.0,1,100.39999999999891,461.1553784860608
1375,MT,arts,52550.0,2,100.39999999999891,523.4063745019977
1376,MT,care,20987.5,8,100.39999999999891,209.0388446215162
1377,MT,childcare,28873.91304347826,23,100.39999999999891,287.5887753334519
1378,MT,construction,31109.090909090908,11,100.39999999999891,309.85150307859806
1379,MT,customer,22919.04761904762,21,100.39999999999891,228.27736672358432
1380,MT,driver,45001.69491525424,59,100.39999999999891,448.22405294078413
1381,MT,education,52484.61538461538,13,100.39999999999891,522.7551333129079
1382,MT,engcivil,86300.0,1,100.39999999999891,859.5617529880572
1383,MT,engelectric,86300.0,1,100.39999999999891,859.5617529880572
1384,MT,engid,26200.0,1,100.39999999999891,260.95617529880764
1385,MT,finance,47400.0,5,100.39999999999891,472.1115537848657
1386,MT,food,23117.30769230769,52,100.39999999999891,230.25206864848548
1387,MT,hospitality,29025.0,4,100.39999999999891,289.0936254980111
1388,MT,hr,41450.0,2,100.39999999999891,412.8486055776937
1389,MT,install,38153.125,32,100.39999999999891,380.011205179287
1390,MT,insurance,45383.333333333336,6,100.39999999999891,452.0252324037234
1391,MT,legal,81075.0,4,100.39999999999891,807.5199203187339
1392,MT,management,47290.0,60,100.39999999999891,471.0159362549852
1393,MT,manufacturing,41271.42857142857,7,100.39999999999891,411.0700056915241
1394,MT,marketing,43300.0,6,100.39999999999891,431.27490039841103
1395,MT,meddental,34500.0,1,100.39999999999891,343.6254980079718
1396,MT,meddr,157961.11111111112,54,100.39999999999891,1573.3178397521199
1397,MT,media,28500.0,2,100.39999999999891,283.8645418326724
1398,MT,medinfo,51857.142857142855,7,100.39999999999891,516.5054069436595
1399,MT,mednurse,62156.875,160,100.39999999999891,619.0923804780944
1400,MT,medtech,48245.28301886792,53,100.39999999999891,480.53070735924746
1401,MT,military,57925.0,4,100.39999999999891,576.9422310757035
1402,MT,personal,37160.0,5,100.39999999999891,370.1195219123546
1403,MT,pharmacy,53276.92307692308,13,100.39999999999891,530.6466441924667
1404,MT,project,83680.0,5,100.39999999999891,833.4661354581764
1405,MT,protective,37600.0,1,100.39999999999891,374.50199203187657
1406,MT,realestate,53866.666666666664,3,100.39999999999891,536.5205843293551
1407,MT,retail,25805.333333333332,75,100.39999999999891,257.02523240372125
1408,MT,sales,45122.22222222222,45,100.39999999999891,449.4245241257242
1409,MT,sanitation,23863.333333333332,30,100.39999999999891,237.6826029216493
1410,MT,science,29800.0,2,100.39999999999891,296.8127490039873
1411,MT,service,44200.0,28,100.39999999999891,440.23904382470596
1412,MT,socialscience,188500.0,1,100.39999999999891,1877.4900398406578
1413,MT,sports,29400.0,3,100.39999999999891,292.8286852589673
1414,MT,techhelp,46091.666666666664,12,100.39999999999891,459.0803452855295
1415,MT,techinfo,50575.0,4,100.39999999999891,503.73505976096163
1416,MT,techsoftware,96216.66666666667,6,100.39999999999891,958.3333333333437
1417,MT,therapy,70281.25,32,100.39999999999891,700.0124501992108
1418,MT,transport,38900.0,5,100.39999999999891,387.45019920319146
1419,MT,uncategorized,22966.666666666668,18,100.39999999999891,228.75166002656292
1420,MT,veterinary,26533.333333333332,3,100.39999999999891,264.27622841965757
1421,MT,warehouse,25540.0,15,100.39999999999891,254.38247011952467
1422,NC,accounting,58494.06779661017,236,94.5999999999919,618.3305263912811
1423,NC,admin,36619.27710843374,415,94.5999999999919,387.0959525204744
1424,NC,agriculture,18200.0,2,94.5999999999919,192.3890063425112
1425,NC,arch,76641.37931034483,29,94.5999999999919,810.1625719910295
1426,NC,arts,59992.307692307695,39,94.5999999999919,634.1681574240257
1427,NC,aviation,39460.0,5,94.5999999999919,417.12473572942264
1428,NC,care,23843.243243243243,74,94.5999999999919,252.04274041485505
1429,NC,childcare,27887.847222222223,288,94.5999999999919,294.7975393469832
1430,NC,construction,38298.170731707316,164,94.5999999999919,404.8432424070888
1431,NC,customer,28100.0,400,94.5999999999919,297.04016913321783
1432,NC,driver,46532.02797202797,715,94.5999999999919,491.8819024527691
1433,NC,education,45257.28813559322,295,94.5999999999919,478.40685132766487
1434,NC,engchem,80100.0,1,94.5999999999919,846.7230443975355
1435,NC,engcivil,71069.56521739131,23,94.5999999999919,751.2639029323193
1436,NC,engelectric,73886.11111111111,36,94.5999999999919,781.0371153395079
1437,NC,engid,82031.08108108108,74,94.5999999999919,867.1361636478658
1438,NC,engmech,76655.0,20,94.5999999999919,810.3065539112745
1439,NC,finance,70919.04761904762,63,94.5999999999919,749.672807812407
1440,NC,food,24993.723252496435,701,94.5999999999919,264.20426271140144
1441,NC,hospitality,32309.52380952381,21,94.5999999999919,341.538306654615
1442,NC,hr,55927.77777777778,126,94.5999999999919,591.2027249237059
1443,NC,install,37419.20903954802,708,94.5999999999919,395.5518925956789
1444,NC,insurance,47475.43859649123,57,94.5999999999919,501.8545306183435
1445,NC,legal,67939.62264150943,53,94.5999999999919,718.1778291914932
1446,NC,management,54252.244897959186,980,94.5999999999919,573.4909608664253
1447,NC,manufacturing,31894.196428571428,224,94.5999999999919,337.14795379042454
1448,NC,marketing,53131.25,96,94.5999999999919,561.6411205074477
1449,NC,math,73029.31034482758,58,94.5999999999919,771.980024786827
1450,NC,meddental,50577.5,40,94.5999999999919,534.6458773784814
1451,NC,meddr,151933.98876404495,356,94.5999999999919,1606.067534503784
1452,NC,media,54700.0,39,94.5999999999919,578.2241014799649
1453,NC,medinfo,41218.987341772154,79,94.5999999999919,435.7186822597853
1454,NC,mednurse,58859.617058311575,1149,94.5999999999919,622.194683491719
1455,NC,medtech,42668.333333333336,300,94.5999999999919,451.0394644115961
1456,NC,military,42183.333333333336,12,94.5999999999919,445.9126145173039
1457,NC,personal,37824.1935483871,62,94.5999999999919,399.8329127736822
1458,NC,pharmacy,46783.561643835616,73,94.5999999999919,494.5408207594041
1459,NC,project,80479.28571428571,140,94.5999999999919,850.7324071278288
1460,NC,protective,34058.57142857143,70,94.5999999999919,360.0271821202362
1461,NC,realestate,43065.38461538462,52,94.5999999999919,455.23662384131404
1462,NC,retail,26184.50184501845,813,94.5999999999919,276.79177426026104
1463,NC,sales,48470.8703374778,563,94.5999999999919,512.3770648782447
1464,NC,sanitation,24578.08988764045,178,94.5999999999919,259.8106753450587
1465,NC,science,53075.47169811321,106,94.5999999999919,561.0514978659382
1466,NC,service,41664.840182648404,219,94.5999999999919,440.4317144043549
1467,NC,socialscience,66541.66666666667,12,94.5999999999919,703.4002818887143
1468,NC,sports,33160.606060606064,33,94.5999999999919,350.53494778656346
1469,NC,tech,36450.0,2,94.5999999999919,385.3065539112381
1470,NC,techhelp,69635.36585365854,164,94.5999999999919,736.1032331254177
1471,NC,techinfo,72925.53956834532,278,94.5999999999919,770.8830821178814
1472,NC,techsoftware,93302.34741784037,426,94.5999999999919,986.2827422605535
1473,NC,therapy,65617.0068027211,294,94.5999999999919,693.6258647222697
1474,NC,transport,47854.05405405405,37,94.5999999999919,505.8568081824329
1475,NC,uncategorized,35680.50314465409,318,94.5999999999919,377.1723376813652
1476,NC,veterinary,30776.923076923078,39,94.5999999999919,325.3374532444579
1477,NC,warehouse,24225.941422594144,239,94.5999999999919,256.0881757145478
1478,ND,accounting,43690.0,10,99.69999999999835,438.21464393180264
1479,ND,admin,29369.23076923077,26,99.69999999999835,294.5760357997117
1480,ND,agriculture,36066.666666666664,3,99.69999999999835,361.7519224339745
1481,ND,arts,26800.0,1,99.69999999999835,268.80641925777775
1482,ND,aviation,29300.0,1,99.69999999999835,293.8816449348093
1483,ND,care,24000.0,4,99.69999999999835,240.72216649950246
1484,ND,childcare,26862.5,16,99.69999999999835,269.43329989970357
1485,ND,construction,39279.166666666664,24,99.69999999999835,393.97358742896
1486,ND,customer,25863.88888888889,36,99.69999999999835,259.4171403098226
1487,ND,driver,42226.02739726027,73,99.69999999999835,423.53086657232666
1488,ND,education,49908.333333333336,12,99.69999999999835,500.585088599139
1489,ND,engchem,57900.0,1,99.69999999999835,580.7422266800497
1490,ND,engcivil,68600.0,1,99.69999999999835,688.0641925777445
1491,ND,engelectric,63340.0,5,99.69999999999835,635.3059177532703
1492,ND,engid,61500.0,1,99.69999999999835,616.8505516549751
1493,ND,engmech,56650.0,2,99.69999999999835,568.204613841534
1494,ND,finance,55033.333333333336,3,99.69999999999835,551.9893012370536
1495,ND,food,23220.0,70,99.69999999999835,232.89869608826865
1496,ND,hospitality,27700.0,1,99.69999999999835,277.8335005015091
1497,ND,hr,63000.0,7,99.69999999999835,631.8956870611939
1498,ND,install,34911.42857142857,70,99.69999999999835,350.16478005445487
1499,ND,insurance,50262.5,8,99.69999999999835,504.13741223671843
1500,ND,management,41772.0,50,99.69999999999835,418.97693079238405
1501,ND,manufacturing,30529.41176470588,17,99.69999999999835,306.21275591480827
1502,ND,marketing,49350.0,6,99.69999999999835,494.98495486460195
1503,ND,math,58200.0,1,99.69999999999835,583.7512537612935
1504,ND,meddental,40650.0,2,99.69999999999835,407.7231695085323
1505,ND,meddr,145744.68085106384,47,99.69999999999835,1461.8323054269433
1506,ND,media,42600.0,3,99.69999999999835,427.28184553661686
1507,ND,medinfo,32742.85714285714,7,99.69999999999835,328.41381286717836
1508,ND,mednurse,60842.857142857145,112,99.69999999999835,610.2593494770125
1509,ND,medtech,39566.666666666664,24,99.69999999999835,396.8572383818186
1510,ND,military,41600.0,4,99.69999999999835,417.25175526580426
1511,ND,mining,24700.0,1,99.69999999999835,247.74322968907128
1512,ND,personal,22466.666666666668,3,99.69999999999835,225.34269475092316
1513,ND,pharmacy,28300.0,1,99.69999999999835,283.85155466399664
1514,ND,project,68540.0,5,99.69999999999835,687.4623871614958
1515,ND,protective,26300.0,10,99.69999999999835,263.79137412237145
1516,ND,realestate,34275.0,4,99.69999999999835,343.78134403210197
1517,ND,retail,25874.137931034482,58,99.69999999999835,259.5199391277323
1518,ND,sales,43805.0,40,99.69999999999835,439.36810431294606
1519,ND,sanitation,25094.444444444445,18,99.69999999999835,251.69954307366962
1520,ND,science,30590.0,10,99.69999999999835,306.8204613841575
1521,ND,service,32084.615384615383,13,99.69999999999835,321.8115886119951
1522,ND,socialscience,83800.0,1,99.69999999999835,840.5215646940961
1523,ND,sports,32200.0,1,99.69999999999835,322.9689067201658
1524,ND,techhelp,55400.0,2,99.69999999999835,555.6670010030182
1525,ND,techinfo,38650.0,2,99.69999999999835,387.6629889669071
1526,ND,techsoftware,84750.0,4,99.69999999999835,850.050150451368
1527,ND,therapy,66170.58823529411,17,99.69999999999835,663.6969732727704
1528,ND,uncategorized,37963.63636363636,22,99.69999999999835,380.7786997355766
1529,ND,veterinary,21500.0,1,99.69999999999835,215.64694082247095
1530,ND,warehouse,26375.0,28,99.69999999999835,264.5436308926824
1531,NE,accounting,71049.35064935064,77,92.89999999999638,764.7938713601013
1532,NE,admin,32175.25773195876,97,92.89999999999638,346.34292499418746
1533,NE,agriculture,49350.0,2,92.89999999999638,531.2163616792457
1534,NE,arch,67900.0,1,92.89999999999638,730.8934337998131
1535,NE,arts,24300.0,1,92.89999999999638,261.57158234661944
1536,NE,care,24036.363636363636,11,92.89999999999638,258.7337312848716
1537,NE,childcare,27211.11111111111,36,92.89999999999638,292.9075469441568
1538,NE,construction,36780.0,35,92.89999999999638,395.9095801937722
1539,NE,customer,26812.79069767442,86,92.89999999999638,288.61992139586073
1540,NE,driver,42202.5641025641,117,92.89999999999638,454.2794844194375
1541,NE,education,36462.5,40,92.89999999999638,392.4919268030293
1542,NE,engchem,119000.0,1,92.89999999999638,1280.9472551130746
1543,NE,engcivil,59720.0,5,92.89999999999638,642.8417653390993
1544,NE,engelectric,70900.0,3,92.89999999999638,763.1862217438403
1545,NE,engid,96908.33333333333,12,92.89999999999638,1043.1467527808084
1546,NE,finance,53246.153846153844,13,92.89999999999638,573.1555849962962
1547,NE,food,24647.798742138366,159,92.89999999999638,265.315379355644
1548,NE,hospitality,21266.666666666668,3,92.89999999999638,228.91998564765873
1549,NE,hr,47775.0,20,92.89999999999638,514.2626480086315
1550,NE,install,36722.307692307695,130,92.89999999999638,395.2885650410024
1551,NE,insurance,66392.30769230769,13,92.89999999999638,714.6642378074303
1552,NE,legal,48516.666666666664,6,92.89999999999638,522.2461428059048
1553,NE,management,46365.29680365297,219,92.89999999999638,499.0882325474142
1554,NE,manufacturing,28437.037037037036,54,92.89999999999638,306.10373559782715
1555,NE,marketing,63787.5,16,92.89999999999638,686.625403659876
1556,NE,math,54760.0,5,92.89999999999638,589.4510226049745
1557,NE,meddental,34166.666666666664,3,92.89999999999638,367.77897380697516
1558,NE,meddr,140536.84210526315,38,92.89999999999638,1512.7754801428268
1559,NE,media,72300.0,1,92.89999999999638,778.2561894510529
1560,NE,medinfo,36650.0,10,92.89999999999638,394.51022604953096
1561,NE,mednurse,54971.83908045977,174,92.89999999999638,591.7313141061562
1562,NE,medtech,42730.882352941175,68,92.89999999999638,459.9664408282329
1563,NE,military,36500.0,3,92.89999999999638,392.8955866523296
1564,NE,personal,34900.0,8,92.89999999999638,375.6727664155152
1565,NE,pharmacy,55660.0,15,92.89999999999638,599.1388589881826
1566,NE,project,88200.0,11,92.89999999999638,949.4079655543965
1567,NE,protective,32392.0,25,92.89999999999638,348.67599569430854
1568,NE,realestate,36800.0,7,92.89999999999638,396.1248654467323
1569,NE,retail,26021.176470588234,170,92.89999999999638,280.09877793960436
1570,NE,sales,48576.52173913043,115,92.89999999999638,522.8904385267203
1571,NE,sanitation,24320.0,40,92.89999999999638,261.78686759957964
1572,NE,science,52265.217391304344,23,92.89999999999638,562.5965273552894
1573,NE,service,38918.181818181816,33,92.89999999999638,418.9255308738787
1574,NE,socialscience,53200.0,1,92.89999999999638,572.6587728740805
1575,NE,sports,32742.85714285714,7,92.89999999999638,352.4527141319528
1576,NE,techhelp,58126.086956521736,23,92.89999999999638,625.6844667010118
1577,NE,techinfo,75807.69230769231,39,92.89999999999638,816.0139107394539
1578,NE,techsoftware,84327.65957446808,47,92.89999999999638,907.7250761514679
1579,NE,therapy,62538.29787234042,47,92.89999999999638,673.1786638572967
1580,NE,transport,32409.090909090908,11,92.89999999999638,348.8599667286563
1581,NE,uncategorized,34838.75,80,92.89999999999638,375.0134553283246
1582,NE,veterinary,20050.0,2,92.89999999999638,215.82346609258107
1583,NE,warehouse,23048.64864864865,37,92.89999999999638,248.10170773573248
1584,NH,accounting,47490.47619047619,42,115.0,412.9606625258799
1585,NH,admin,36276.543209876545,81,115.0,315.4482018250134
1586,NH,arch,100866.66666666667,3,115.0,877.1014492753624
1587,NH,arts,69400.0,3,115.0,603.4782608695652
1588,NH,aviation,35950.0,2,115.0,312.60869565217394
1589,NH,care,25903.846153846152,26,115.0,225.25083612040132
1590,NH,childcare,27500.0,52,115.0,239.1304347826087
1591,NH,construction,34420.0,20,115.0,299.30434782608694
1592,NH,customer,26308.64197530864,81,115.0,228.77079978529252
1593,NH,driver,38400.0,89,115.0,333.9130434782609
1594,NH,education,48027.5,40,115.0,417.6304347826087
1595,NH,engchem,32700.0,1,115.0,284.3478260869565
1596,NH,engcivil,71200.0,3,115.0,619.1304347826087
1597,NH,engelectric,86062.5,8,115.0,748.3695652173913
1598,NH,engid,78513.33333333333,15,115.0,682.7246376811594
1599,NH,engmech,91966.66666666667,6,115.0,799.7101449275362
1600,NH,finance,28200.0,1,115.0,245.2173913043478
1601,NH,food,24967.272727272728,110,115.0,217.10671936758894
1602,NH,hospitality,25816.666666666668,6,115.0,224.4927536231884
1603,NH,hr,54843.47826086957,23,115.0,476.8998109640832
1604,NH,install,35891.26213592233,103,115.0,312.09793161671587
1605,NH,insurance,35850.0,4,115.0,311.7391304347826
1606,NH,legal,109850.0,4,115.0,955.2173913043479
1607,NH,management,50205.67375886525,141,115.0,436.5710761640456
1608,NH,manufacturing,28748.192771084337,83,115.0,249.98428496595076
1609,NH,marketing,46025.0,20,115.0,400.2173913043478
1610,NH,math,63020.0,5,115.0,548.0
1611,NH,meddental,63566.666666666664,9,115.0,552.7536231884058
1612,NH,meddr,166388.46153846153,52,115.0,1446.8561872909697
1613,NH,media,42400.0,3,115.0,368.69565217391306
1614,NH,medinfo,45025.0,16,115.0,391.5217391304348
1615,NH,mednurse,64440.454545454544,220,115.0,560.3517786561265
1616,NH,medtech,50872.8813559322,59,115.0,442.3728813559322
1617,NH,personal,72100.0,2,115.0,626.9565217391304
1618,NH,pharmacy,45821.42857142857,14,115.0,398.4472049689441
1619,NH,project,75721.42857142857,14,115.0,658.447204968944
1620,NH,protective,24500.0,14,115.0,213.04347826086956
1621,NH,realestate,35900.0,3,115.0,312.17391304347825
1622,NH,retail,26267.883211678833,137,115.0,228.41637575372897
1623,NH,sales,46886.48648648649,111,115.0,407.70857814336074
1624,NH,sanitation,23784.905660377357,53,115.0,206.825266611977
1625,NH,science,51171.42857142857,14,115.0,444.9689440993789
1626,NH,service,42650.0,50,115.0,370.8695652173913
1627,NH,socialscience,69300.0,2,115.0,602.6086956521739
1628,NH,sports,42116.666666666664,6,115.0,366.231884057971
1629,NH,techhelp,60753.333333333336,15,115.0,528.2898550724638
1630,NH,techinfo,78243.47826086957,23,115.0,680.3780718336484
1631,NH,techsoftware,89261.53846153847,65,115.0,776.1872909698998
1632,NH,therapy,65643.24324324324,37,115.0,570.8108108108108
1633,NH,transport,61133.333333333336,3,115.0,531.5942028985507
1634,NH,uncategorized,27554.166666666668,48,115.0,239.60144927536234
1635,NH,veterinary,35546.153846153844,13,115.0,309.09698996655516
1636,NH,warehouse,23333.870967741936,62,115.0,202.90322580645162
1637,NJ,accounting,60221.22302158274,278,121.89999999999974,494.02151781446156
1638,NJ,admin,37825.33039647577,454,121.89999999999974,310.29803442556073
1639,NJ,agriculture,36600.0,2,121.89999999999974,300.2461033634133
1640,NJ,arch,71104.61538461539,65,121.89999999999974,583.3028333438518
1641,NJ,arts,49851.6129032258,31,121.89999999999974,408.95498690095087
1642,NJ,aviation,31050.0,2,121.89999999999974,254.71698113207603
1643,NJ,care,27649.23076923077,65,121.89999999999974,226.81895626932592
1644,NJ,childcare,27366.777408637874,301,121.89999999999974,224.5018655343555
1645,NJ,construction,37896.05263157895,76,121.89999999999974,310.87820042312575
1646,NJ,customer,28520.535714285714,336,121.89999999999974,233.966658853862
1647,NJ,driver,43462.5,472,121.89999999999974,356.54224774405327
1648,NJ,education,44505.78034682081,346,121.89999999999974,365.1007411552166
1649,NJ,engchem,58300.0,2,121.89999999999974,478.26086956521846
1650,NJ,engcivil,84852.0,25,121.89999999999974,696.0787530762935
1651,NJ,engelectric,83300.0,20,121.89999999999974,683.3470057424133
1652,NJ,engid,91173.68421052632,57,121.89999999999974,747.9383446310625
1653,NJ,engmech,83537.5,16,121.89999999999974,685.2953240360966
1654,NJ,finance,67644.5945945946,74,121.89999999999974,554.9187415471267
1655,NJ,food,25463.516483516483,455,121.89999999999974,208.8885683635483
1656,NJ,hospitality,26070.0,30,121.89999999999974,213.86382280557882
1657,NJ,hr,57423.13432835821,134,121.89999999999974,471.067549863481
1658,NJ,install,38220.099255583125,403,121.89999999999974,313.536499225457
1659,NJ,insurance,51537.5,48,121.89999999999974,422.7850697292872
1660,NJ,legal,80260.24096385542,83,121.89999999999974,658.4105083171091
1661,NJ,management,64845.76470588235,850,121.89999999999974,531.958693239397
1662,NJ,manufacturing,33218.181818181816,121,121.89999999999974,272.5035423968982
1663,NJ,marketing,58841.31736526946,167,121.89999999999974,482.70153704076773
1664,NJ,math,70573.5294117647,68,121.89999999999974,578.9460985378577
1665,NJ,meddental,60396.77419354839,31,121.89999999999974,495.4616422768541
1666,NJ,meddr,143746.82080924854,173,121.89999999999974,1179.219202700975
1667,NJ,media,45645.23809523809,42,121.89999999999974,374.44822063361926
1668,NJ,medinfo,45693.670886075946,79,121.89999999999974,374.8455363911078
1669,NJ,mednurse,57820.36082474227,776,121.89999999999974,474.3261757567054
1670,NJ,medtech,43764.84375,256,121.89999999999974,359.02250820344625
1671,NJ,military,35550.0,2,121.89999999999974,291.6324856439711
1672,NJ,mining,46400.0,1,121.89999999999974,380.6398687448737
1673,NJ,personal,38987.67123287671,73,121.89999999999974,319.8332340678982
1674,NJ,pharmacy,41838.181818181816,55,121.89999999999974,343.21724215079496
1675,NJ,project,82244.28571428571,140,121.89999999999974,674.6865111918448
1676,NJ,protective,33490.41095890411,73,121.89999999999974,274.7367593019211
1677,NJ,realestate,56200.0,31,121.89999999999974,461.03363412633405
1678,NJ,retail,28027.256944444445,576,121.89999999999974,229.92007337526255
1679,NJ,sales,51956.63265306123,588,121.89999999999974,426.2234015837682
1680,NJ,sanitation,25627.152317880795,151,121.89999999999974,210.23094600394464
1681,NJ,science,75004.31034482758,116,121.89999999999974,615.2937682102358
1682,NJ,service,38395.49180327869,244,121.89999999999974,314.9753224223033
1683,NJ,socialscience,52050.0,4,121.89999999999974,426.9893355209197
1684,NJ,sports,35852.5,40,121.89999999999974,294.1140278917152
1685,NJ,techhelp,74400.0,142,121.89999999999974,610.336341263332
1686,NJ,techinfo,78914.44043321299,277,121.89999999999974,647.3703070813222
1687,NJ,techsoftware,95457.27611940299,536,121.89999999999974,783.078557173119
1688,NJ,therapy,67627.27272727272,220,121.89999999999974,554.77664255351
1689,NJ,transport,54408.333333333336,48,121.89999999999974,446.33579436696846
1690,NJ,uncategorized,42673.23943661972,213,121.89999999999974,350.06759176882537
1691,NJ,veterinary,36424.32432432433,37,121.89999999999974,298.80495754162763
1692,NJ,warehouse,25263.114754098362,244,121.89999999999974,207.2445837087647
1693,NM,accounting,56071.42857142857,28,94.89999999999645,590.84750865575
1694,NM,admin,36469.620253164554,79,94.89999999999645,384.29526083420353
1695,NM,arch,79750.0,2,94.89999999999645,840.3582718651526
1696,NM,arts,53900.0,5,94.89999999999645,567.9662802950686
1697,NM,aviation,56900.0,1,94.89999999999645,599.5785036881151
1698,NM,care,25361.11111111111,18,94.89999999999645,267.240369980106
1699,NM,childcare,27013.636363636364,22,94.89999999999645,284.65370246193226
1700,NM,construction,35638.09523809524,21,94.89999999999645,375.53314265644434
1701,NM,customer,26904.347826086956,69,94.89999999999645,283.50208457416187
1702,NM,driver,46140.47619047619,126,94.89999999999645,486.20101359829204
1703,NM,education,42151.78571428572,56,94.89999999999645,444.17055547194195
1704,NM,engcivil,67677.77777777778,9,94.89999999999645,713.1483432853563
1705,NM,engelectric,72125.0,4,94.89999999999645,760.0105374078261
1706,NM,engid,89023.07692307692,13,94.89999999999645,938.0724649428898
1707,NM,engmech,74500.0,1,94.89999999999645,785.0368809273212
1708,NM,finance,52800.0,7,94.89999999999645,556.3751317176183
1709,NM,food,25081.25,128,94.89999999999645,264.29135932561576
1710,NM,hospitality,65050.0,2,94.89999999999645,685.4583772392248
1711,NM,hr,63100.0,10,94.89999999999645,664.9104320337445
1712,NM,install,37502.41935483871,124,94.89999999999645,395.17828614162397
1713,NM,insurance,42775.0,8,94.89999999999645,450.73761854585456
1714,NM,legal,50042.857142857145,7,94.89999999999645,527.3219930754375
1715,NM,management,48679.84496124031,129,94.89999999999645,512.9593778845325
1716,NM,manufacturing,38500.0,14,94.89999999999645,405.6902002107633
1717,NM,marketing,47583.333333333336,12,94.89999999999645,501.40498770637635
1718,NM,math,52171.42857142857,7,94.89999999999645,549.7516182447895
1719,NM,meddental,72900.0,10,94.89999999999645,768.1770284510297
1720,NM,meddr,138507.77777777778,90,94.89999999999645,1459.512937595184
1721,NM,media,40616.666666666664,6,94.89999999999645,427.99438004919057
1722,NM,medinfo,46182.35294117647,17,94.89999999999645,486.6422859976627
1723,NM,mednurse,56179.83870967742,372,94.89999999999645,591.9898704918811
1724,NM,medtech,42284.0,75,94.89999999999645,445.5637513171926
1725,NM,military,93900.0,7,94.89999999999645,989.4625922023553
1726,NM,personal,38733.333333333336,9,94.89999999999645,408.1489286968892
1727,NM,pharmacy,65422.22222222222,18,94.89999999999645,689.3806345861398
1728,NM,project,82425.92592592593,27,94.89999999999645,868.5555945830243
1729,NM,protective,28308.333333333332,24,94.89999999999645,298.2964524060526
1730,NM,realestate,40566.666666666664,3,94.89999999999645,427.4675096593064
1731,NM,retail,27600.0,113,94.89999999999645,290.8324552160277
1732,NM,sales,46840.54054054054,74,94.89999999999645,493.5778771395394
1733,NM,sanitation,25845.454545454544,33,94.89999999999645,272.34409426191263
1734,NM,science,72864.51612903226,31,94.89999999999645,767.8031204324024
